country,iso3,reporter_code,base_year,future_year,horizon,identity_mode,product_definition,product_definition_label,base_value,future_value,net_contribution,gross_positive_contribution,product_count,total_base_exports,total_future_exports,total_growth,total_gross_positive_growth,net_growth_share,gross_positive_share,low_base_value_usd,least_traded_base_share_cutoff
Greece,GRC,300,1992,1997,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",315106.0,14396072.0,14080966.0,14080966.0,94,9533886092.0,10948952035.0,1415065943.0,3139605018.0,0.009950748987815899,0.004484948240071898,10000.0,0.1
Greece,GRC,300,1992,1997,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,629476490.0,1885405467.0,1255928977.0,1255928977.0,635,9533886092.0,10948952035.0,1415065943.0,3139605018.0,0.8875409539836547,0.4000277008730402,10000.0,0.1
Greece,GRC,300,1992,1997,5,hs4,all_positive_product_growth,All products with positive product-level growth,3901314776.0,7040919794.0,3139605018.0,3139605018.0,794,9533886092.0,10948952035.0,1415065943.0,3139605018.0,2.2186987352291894,1.0,10000.0,0.1
Greece,GRC,300,1992,2002,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,48815409.0,48815409.0,48815409.0,105,9533886092.0,10173566749.0,639680657.0,3911346321.0,0.07631215430045432,0.012480461967254166,10000.0,0.1
Greece,GRC,300,1992,2002,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",322651.0,17813645.0,17490994.0,17490994.0,99,9533886092.0,10173566749.0,639680657.0,3911346321.0,0.027343321716229416,0.00447186021500856,10000.0,0.1
Greece,GRC,300,1992,2002,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,606020607.0,2354162481.0,1748141874.0,1748141874.0,628,9533886092.0,10173566749.0,639680657.0,3911346321.0,2.732835290343944,0.4469412142346574,10000.0,0.1
Greece,GRC,300,1992,2002,10,hs4,all_positive_product_growth,All products with positive product-level growth,3273805736.0,7185152057.0,3911346321.0,3911346321.0,792,9533886092.0,10173566749.0,639680657.0,3911346321.0,6.114529614422904,1.0,10000.0,0.1
Greece,GRC,300,1993,1998,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,13458458.0,13458458.0,13458458.0,79,8620520822.0,10704689082.0,2084168260.0,3092273734.0,0.006457471912560457,0.004352285456498335,10000.0,0.1
Greece,GRC,300,1993,1998,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",332021.0,6973019.0,6640998.0,6640998.0,87,8620520822.0,10704689082.0,2084168260.0,3092273734.0,0.003186402042222829,0.0021476100019805038,10000.0,0.1
Greece,GRC,300,1993,1998,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,576132897.0,1699736059.0,1123603162.0,1123603162.0,617,8620520822.0,10704689082.0,2084168260.0,3092273734.0,0.5391134600620009,0.36335824660211014,10000.0,0.1
Greece,GRC,300,1993,1998,5,hs4,all_positive_product_growth,All products with positive product-level growth,4861883210.0,7954156944.0,3092273734.0,3092273734.0,801,8620520822.0,10704689082.0,2084168260.0,3092273734.0,1.4836967788771527,1.0,10000.0,0.1
Greece,GRC,300,1993,2003,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,91245716.0,91245716.0,91245716.0,91,8620520822.0,13398871228.0,4778350406.0,6385529411.0,0.019095651898074717,0.01428945199795275,10000.0,0.1
Greece,GRC,300,1993,2003,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",317223.0,23906296.0,23589073.0,23589073.0,87,8620520822.0,13398871228.0,4778350406.0,6385529411.0,0.004936656167027865,0.003694145227702562,10000.0,0.1
Greece,GRC,300,1993,2003,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,575067404.0,2746267473.0,2171200069.0,2171200069.0,625,8620520822.0,13398871228.0,4778350406.0,6385529411.0,0.454382764870844,0.34001880333677476,10000.0,0.1
Greece,GRC,300,1993,2003,10,hs4,all_positive_product_growth,All products with positive product-level growth,4653788801.0,11039318212.0,6385529411.0,6385529411.0,813,8620520822.0,13398871228.0,4778350406.0,6385529411.0,1.3363459914915248,1.0,10000.0,0.1
Greece,GRC,300,1994,1999,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,11282613.0,11282613.0,11282613.0,71,9199329619.0,10853542679.0,1654213060.0,3057826363.0,0.006820531933171898,0.0036897494038643686,10000.0,0.1
Greece,GRC,300,1994,1999,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",335870.0,7521540.0,7185670.0,7185670.0,85,9199329619.0,10853542679.0,1654213060.0,3057826363.0,0.004343860034571363,0.002349927414763413,10000.0,0.1
Greece,GRC,300,1994,1999,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,582140136.0,1552498465.0,970358329.0,970358329.0,613,9199329619.0,10853542679.0,1654213060.0,3057826363.0,0.5865981550163798,0.31733598112091366,10000.0,0.1
Greece,GRC,300,1994,1999,5,hs4,all_positive_product_growth,All products with positive product-level growth,4718606122.0,7776432485.0,3057826363.0,3057826363.0,778,9199329619.0,10853542679.0,1654213060.0,3057826363.0,1.8485081740317055,1.0,10000.0,0.1
Greece,GRC,300,1994,2004,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,122598694.0,122598694.0,122598694.0,90,9199329619.0,14886677762.0,5687348143.0,7402964066.0,0.021556389888122942,0.016560757678544702,10000.0,0.1
Greece,GRC,300,1994,2004,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",382175.0,24785162.0,24402987.0,24402987.0,87,9199329619.0,14886677762.0,5687348143.0,7402964066.0,0.004290749640504292,0.0032963805824854585,10000.0,0.1
Greece,GRC,300,1994,2004,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,599280227.0,3024969678.0,2425689451.0,2425689451.0,632,9199329619.0,14886677762.0,5687348143.0,7402964066.0,0.42650623630022433,0.32766462586798134,10000.0,0.1
Greece,GRC,300,1994,2004,10,hs4,all_positive_product_growth,All products with positive product-level growth,5322986062.0,12725950128.0,7402964066.0,7402964066.0,822,9199329619.0,14886677762.0,5687348143.0,7402964066.0,1.3016548099155112,1.0,10000.0,0.1
Greece,GRC,300,1995,2000,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,12938833.0,12938833.0,12938833.0,74,10694594407.0,10511089058.0,-183505349.0,2626389732.0,-0.07050929616226065,0.004926471057342681,10000.0,0.1
Greece,GRC,300,1995,2000,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",207320.0,11379665.0,11172345.0,11172345.0,59,10694594407.0,10511089058.0,-183505349.0,2626389732.0,-0.060882939167075725,0.004253879332482861,10000.0,0.1
Greece,GRC,300,1995,2000,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,491820084.0,1129594653.0,637774569.0,637774569.0,487,10694594407.0,10511089058.0,-183505349.0,2626389732.0,-3.4755094196191525,0.24283317941329813,10000.0,0.1
Greece,GRC,300,1995,2000,5,hs4,all_positive_product_growth,All products with positive product-level growth,3246887145.0,5873276877.0,2626389732.0,2626389732.0,619,10694594407.0,10511089058.0,-183505349.0,2626389732.0,-14.312333380538133,1.0,10000.0,0.1
Greece,GRC,300,1995,2005,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,120496325.0,120496325.0,120496325.0,79,10694594407.0,16987890264.0,6293295857.0,8270326636.0,0.01914677582907096,0.014569717775775646,10000.0,0.1
Greece,GRC,300,1995,2005,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",262344.0,18541232.0,18278888.0,18278888.0,67,10694594407.0,16987890264.0,6293295857.0,8270326636.0,0.002904501618125658,0.002210177276485504,10000.0,0.1
Greece,GRC,300,1995,2005,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,652825171.0,2955129555.0,2302304384.0,2302304384.0,602,10694594407.0,16987890264.0,6293295857.0,8270326636.0,0.3658344429237597,0.27838131253223697,10000.0,0.1
Greece,GRC,300,1995,2005,10,hs4,all_positive_product_growth,All products with positive product-level growth,5307600747.0,13577927383.0,8270326636.0,8270326636.0,780,10694594407.0,16987890264.0,6293295857.0,8270326636.0,1.3141487106157514,1.0,10000.0,0.1
Greece,GRC,300,1996,2001,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,6448392.0,6448392.0,6448392.0,64,11601057554.0,10206965126.0,-1394092428.0,2053802185.0,-0.00462551253452472,0.0031397337324383066,10000.0,0.1
Greece,GRC,300,1996,2001,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",204752.0,3955886.0,3751134.0,3751134.0,53,11601057554.0,10206965126.0,-1394092428.0,2053802185.0,-0.0026907355098266124,0.0018264339318540554,10000.0,0.1
Greece,GRC,300,1996,2001,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,475280095.0,1101483279.0,626203184.0,626203184.0,442,11601057554.0,10206965126.0,-1394092428.0,2053802185.0,-0.4491834052196717,0.30489946333366086,10000.0,0.1
Greece,GRC,300,1996,2001,5,hs4,all_positive_product_growth,All products with positive product-level growth,3598381485.0,5652183670.0,2053802185.0,2053802185.0,563,11601057554.0,10206965126.0,-1394092428.0,2053802185.0,-1.47321809067311,1.0,10000.0,0.1
Greece,GRC,300,1996,2006,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,141414690.0,141414690.0,141414690.0,79,11601057554.0,20377156178.0,8776098624.0,10771722810.0,0.016113616774231912,0.013128326127062677,10000.0,0.1
Greece,GRC,300,1996,2006,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",267251.0,23723027.0,23455776.0,23455776.0,69,11601057554.0,20377156178.0,8776098624.0,10771722810.0,0.002672688287236823,0.002177532453603863,10000.0,0.1
Greece,GRC,300,1996,2006,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,721173448.0,3036673578.0,2315500130.0,2315500130.0,611,11601057554.0,20377156178.0,8776098624.0,10771722810.0,0.26384162589830074,0.2149609835717635,10000.0,0.1
Greece,GRC,300,1996,2006,10,hs4,all_positive_product_growth,All products with positive product-level growth,6014879858.0,16786602668.0,10771722810.0,10771722810.0,797,11601057554.0,20377156178.0,8776098624.0,10771722810.0,1.2273930901987091,1.0,10000.0,0.1
Greece,GRC,300,1997,2002,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,48034896.0,48034896.0,48034896.0,62,10948952035.0,10173566749.0,-775385286.0,1988029054.0,-0.06194971308753981,0.024162069414102236,10000.0,0.1
Greece,GRC,300,1997,2002,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",286062.0,8226982.0,7940920.0,7940920.0,74,10948952035.0,10173566749.0,-775385286.0,1988029054.0,-0.010241257015547752,0.003994368182910872,10000.0,0.1
Greece,GRC,300,1997,2002,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,461567094.0,1125703638.0,664136544.0,664136544.0,450,10948952035.0,10173566749.0,-775385286.0,1988029054.0,-0.8565245639701241,0.3340678259524068,10000.0,0.1
Greece,GRC,300,1997,2002,5,hs4,all_positive_product_growth,All products with positive product-level growth,4484217666.0,6472246720.0,1988029054.0,1988029054.0,592,10948952035.0,10173566749.0,-775385286.0,1988029054.0,-2.5639241418362433,1.0,10000.0,0.1
Greece,GRC,300,1997,2007,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,164326412.0,164326412.0,164326412.0,81,10948952035.0,22735280257.0,11786328222.0,13324868358.0,0.013942120811914378,0.01233231035272041,10000.0,0.1
Greece,GRC,300,1997,2007,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",309160.0,122858406.0,122549246.0,122549246.0,77,10948952035.0,22735280257.0,11786328222.0,13324868358.0,0.0103975762164211,0.00919703239892976,10000.0,0.1
Greece,GRC,300,1997,2007,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,762821583.0,3708212408.0,2945390825.0,2945390825.0,644,10948952035.0,22735280257.0,11786328222.0,13324868358.0,0.2498989311618035,0.2210446471864499,10000.0,0.1
Greece,GRC,300,1997,2007,10,hs4,all_positive_product_growth,All products with positive product-level growth,7119957540.0,20444825898.0,13324868358.0,13324868358.0,860,10948952035.0,22735280257.0,11786328222.0,13324868358.0,1.1305359995938522,1.0,10000.0,0.1
Greece,GRC,300,1998,2003,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,84934938.0,84934938.0,84934938.0,55,10704689082.0,13398871228.0,2694182146.0,4122261540.0,0.03152531395329052,0.020603966336400867,10000.0,0.1
Greece,GRC,300,1998,2003,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",237792.0,16541329.0,16303537.0,16303537.0,65,10704689082.0,13398871228.0,2694182146.0,4122261540.0,0.0060513863267209105,0.003954998207124917,10000.0,0.1
Greece,GRC,300,1998,2003,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,577000310.0,1416510619.0,839510309.0,839510309.0,513,10704689082.0,13398871228.0,2694182146.0,4122261540.0,0.31160117004204957,0.20365284949872442,10000.0,0.1
Greece,GRC,300,1998,2003,5,hs4,all_positive_product_growth,All products with positive product-level growth,6238842036.0,10361103576.0,4122261540.0,4122261540.0,689,10704689082.0,13398871228.0,2694182146.0,4122261540.0,1.5300604475166024,1.0,10000.0,0.1
Greece,GRC,300,1998,2008,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,200735083.0,200735083.0,200735083.0,79,10704689082.0,30300677690.0,19595988608.0,20663936739.0,0.01024368236864817,0.009714271076969734,10000.0,0.1
Greece,GRC,300,1998,2008,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",249917.0,119038443.0,118788526.0,118788526.0,71,10704689082.0,30300677690.0,19595988608.0,20663936739.0,0.006061879723256471,0.005748591253466477,10000.0,0.1
Greece,GRC,300,1998,2008,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,817543317.0,4523655686.0,3706112369.0,3706112369.0,684,10704689082.0,30300677690.0,19595988608.0,20663936739.0,0.18912607284773536,0.17935170900931396,10000.0,0.1
Greece,GRC,300,1998,2008,10,hs4,all_positive_product_growth,All products with positive product-level growth,8396392335.0,29060329074.0,20663936739.0,20663936739.0,918,10704689082.0,30300677690.0,19595988608.0,20663936739.0,1.0544983033192832,1.0,10000.0,0.1
Greece,GRC,300,1999,2004,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,116609700.0,116609700.0,116609700.0,61,10853542679.0,14886677762.0,4033135083.0,5494436136.0,0.02891291702366221,0.021223233306137384,10000.0,0.1
Greece,GRC,300,1999,2004,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",245188.0,10501900.0,10256712.0,10256712.0,64,10853542679.0,14886677762.0,4033135083.0,5494436136.0,0.002543111447774932,0.0018667451483869609,10000.0,0.1
Greece,GRC,300,1999,2004,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,669833773.0,1939576594.0,1269742821.0,1269742821.0,558,10853542679.0,14886677762.0,4033135083.0,5494436136.0,0.3148277443897358,0.23109611060551602,10000.0,0.1
Greece,GRC,300,1999,2004,5,hs4,all_positive_product_growth,All products with positive product-level growth,7038230471.0,12532666607.0,5494436136.0,5494436136.0,752,10853542679.0,14886677762.0,4033135083.0,5494436136.0,1.362323855493833,1.0,10000.0,0.1
Greece,GRC,300,1999,2009,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,282136997.0,282136997.0,282136997.0,72,10853542679.0,23760697030.0,12907154351.0,14437356676.0,0.021858962039773007,0.019542150501068636,10000.0,0.1
Greece,GRC,300,1999,2009,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",268522.0,47308019.0,47039497.0,47039497.0,73,10853542679.0,23760697030.0,12907154351.0,14437356676.0,0.0036444514197938255,0.003258179322964037,10000.0,0.1
Greece,GRC,300,1999,2009,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,767834354.0,3873237089.0,3105402735.0,3105402735.0,643,10853542679.0,23760697030.0,12907154351.0,14437356676.0,0.24059545973891638,0.21509496542135578,10000.0,0.1
Greece,GRC,300,1999,2009,10,hs4,all_positive_product_growth,All products with positive product-level growth,7388398565.0,21825755241.0,14437356676.0,14437356676.0,855,10853542679.0,23760697030.0,12907154351.0,14437356676.0,1.118554584797496,1.0,10000.0,0.1
Greece,GRC,300,2000,2005,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,98898254.0,98898254.0,98898254.0,51,10511089058.0,16987890264.0,6476801206.0,7391282913.0,0.015269613942818302,0.013380390814976778,10000.0,0.1
Greece,GRC,300,2000,2005,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",323295.0,21975507.0,21652212.0,21652212.0,86,10511089058.0,16987890264.0,6476801206.0,7391282913.0,0.0033430410030095958,0.0029294254129979885,10000.0,0.1
Greece,GRC,300,2000,2005,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,730710422.0,2491158239.0,1760447817.0,1760447817.0,624,10511089058.0,16987890264.0,6476801206.0,7391282913.0,0.2718082215290398,0.2381789247849888,10000.0,0.1
Greece,GRC,300,2000,2005,5,hs4,all_positive_product_growth,All products with positive product-level growth,8419154344.0,15810437257.0,7391282913.0,7391282913.0,825,10511089058.0,16987890264.0,6476801206.0,7391282913.0,1.1411934190836117,1.0,10000.0,0.1
Greece,GRC,300,2000,2010,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,303117321.0,303117321.0,303117321.0,71,10511089058.0,26881666513.0,16370577455.0,17598613976.0,0.018515982214629825,0.01722393146490822,10000.0,0.1
Greece,GRC,300,2000,2010,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",372117.0,69970352.0,69598235.0,69598235.0,91,10511089058.0,26881666513.0,16370577455.0,17598613976.0,0.004251422113319704,0.003954756612930664,10000.0,0.1
Greece,GRC,300,2000,2010,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,734996780.0,4055119269.0,3320122489.0,3320122489.0,658,10511089058.0,26881666513.0,16370577455.0,17598613976.0,0.2028103466799791,0.18865818032759832,10000.0,0.1
Greece,GRC,300,2000,2010,10,hs4,all_positive_product_growth,All products with positive product-level growth,8009487969.0,25608101945.0,17598613976.0,17598613976.0,879,10511089058.0,26881666513.0,16370577455.0,17598613976.0,1.0750148566460571,1.0,10000.0,0.1
Greece,GRC,300,2001,2006,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,134265395.0,134265395.0,134265395.0,60,10206965126.0,20377156178.0,10170191052.0,11006866695.0,0.013201855728521077,0.01219833025333101,10000.0,0.1
Greece,GRC,300,2001,2006,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",271608.0,14915392.0,14643784.0,14643784.0,72,10206965126.0,20377156178.0,10170191052.0,11006866695.0,0.0014398730491026767,0.0013304225812648491,10000.0,0.1
Greece,GRC,300,2001,2006,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,727682060.0,2580204891.0,1852522831.0,1852522831.0,638,10206965126.0,20377156178.0,10170191052.0,11006866695.0,0.1821522153839672,0.16830610221177028,10000.0,0.1
Greece,GRC,300,2001,2006,5,hs4,all_positive_product_growth,All products with positive product-level growth,8345376338.0,19352243033.0,11006866695.0,11006866695.0,854,10206965126.0,20377156178.0,10170191052.0,11006866695.0,1.082267445982292,1.0,10000.0,0.1
Greece,GRC,300,2001,2011,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,379530655.0,379530655.0,379530655.0,78,10206965126.0,32454893685.0,22247928559.0,23503125497.0,0.01705914570848744,0.01614809294399778,10000.0,0.1
Greece,GRC,300,2001,2011,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",267091.0,63105738.0,62838647.0,62838647.0,77,10206965126.0,32454893685.0,22247928559.0,23503125497.0,0.002824471807941857,0.002673629386356333,10000.0,0.1
Greece,GRC,300,2001,2011,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,752970378.0,4485749245.0,3732778867.0,3732778867.0,673,10206965126.0,32454893685.0,22247928559.0,23503125497.0,0.16778096248830193,0.15882053080457156,10000.0,0.1
Greece,GRC,300,2001,2011,10,hs4,all_positive_product_growth,All products with positive product-level growth,7864667212.0,31367792709.0,23503125497.0,23503125497.0,910,10206965126.0,32454893685.0,22247928559.0,23503125497.0,1.0564185980133523,1.0,10000.0,0.1
Greece,GRC,300,2002,2007,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,97453006.0,97453006.0,97453006.0,63,10173566749.0,22735280257.0,12561713508.0,13196198013.0,0.007757938910001131,0.007384930561362894,10000.0,0.1
Greece,GRC,300,2002,2007,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",287922.0,73154140.0,72866218.0,72866218.0,73,10173566749.0,22735280257.0,12561713508.0,13196198013.0,0.005800659118168451,0.005521758458627033,10000.0,0.1
Greece,GRC,300,2002,2007,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,807352458.0,3013909958.0,2206557500.0,2206557500.0,683,10173566749.0,22735280257.0,12561713508.0,13196198013.0,0.17565736542190213,0.16721160881537614,10000.0,0.1
Greece,GRC,300,2002,2007,5,hs4,all_positive_product_growth,All products with positive product-level growth,8664454695.0,21860652708.0,13196198013.0,13196198013.0,922,10173566749.0,22735280257.0,12561713508.0,13196198013.0,1.0505093914612784,1.0,10000.0,0.1
Greece,GRC,300,2002,2012,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,428415993.0,428415993.0,428415993.0,77,10173566749.0,34437289303.0,24263722554.0,25623105866.0,0.017656647369196588,0.016719908790154784,10000.0,0.1
Greece,GRC,300,2002,2012,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",298765.0,37866779.0,37568014.0,37568014.0,77,10173566749.0,34437289303.0,24263722554.0,25623105866.0,0.0015483202924197104,0.0014661772150678276,10000.0,0.1
Greece,GRC,300,2002,2012,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,712598962.0,3684442056.0,2971843094.0,2971843094.0,618,10173566749.0,34437289303.0,24263722554.0,25623105866.0,0.12248092135846139,0.11598293780393812,10000.0,0.1
Greece,GRC,300,2002,2012,10,hs4,all_positive_product_growth,All products with positive product-level growth,7834282825.0,33457388691.0,25623105866.0,25623105866.0,852,10173566749.0,34437289303.0,24263722554.0,25623105866.0,1.056025340257441,1.0,10000.0,0.1
Greece,GRC,300,2003,2008,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,55772437.0,55772437.0,55772437.0,71,13398871228.0,30300677690.0,16901806462.0,17854891904.0,0.003299791482371549,0.0031236502186555047,10000.0,0.1
Greece,GRC,300,2003,2008,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",218627.0,97086803.0,96868176.0,96868176.0,55,13398871228.0,30300677690.0,16901806462.0,17854891904.0,0.005731232115205367,0.005425301733599339,10000.0,0.1
Greece,GRC,300,2003,2008,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,1038282701.0,3958304662.0,2920021961.0,2920021961.0,662,13398871228.0,30300677690.0,16901806462.0,17854891904.0,0.17276389760852062,0.16354184481765655,10000.0,0.1
Greece,GRC,300,2003,2008,5,hs4,all_positive_product_growth,All products with positive product-level growth,10632075506.0,28486967410.0,17854891904.0,17854891904.0,905,13398871228.0,30300677690.0,16901806462.0,17854891904.0,1.056389560733807,1.0,10000.0,0.1
Greece,GRC,300,2003,2013,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,294762717.0,294762717.0,294762717.0,72,13398871228.0,35562261225.0,22163389997.0,24453488352.0,0.013299532113088233,0.012054015065539391,10000.0,0.1
Greece,GRC,300,2003,2013,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",233092.0,61238130.0,61005038.0,61005038.0,56,13398871228.0,35562261225.0,22163389997.0,24453488352.0,0.00275251385317217,0.002494737647318548,10000.0,0.1
Greece,GRC,300,2003,2013,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,869084508.0,4146274974.0,3277190466.0,3277190466.0,569,13398871228.0,35562261225.0,22163389997.0,24453488352.0,0.14786503628026196,0.1340172992427874,10000.0,0.1
Greece,GRC,300,2003,2013,10,hs4,all_positive_product_growth,All products with positive product-level growth,8942111949.0,33395600301.0,24453488352.0,24453488352.0,777,13398871228.0,35562261225.0,22163389997.0,24453488352.0,1.1033279816539792,1.0,10000.0,0.1
Greece,GRC,300,2004,2009,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,147510049.0,147510049.0,147510049.0,55,14886677762.0,23760697030.0,8874019268.0,10777892476.0,0.0166226874818636,0.01368635374016511,10000.0,0.1
Greece,GRC,300,2004,2009,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",226956.0,11427804.0,11200848.0,11200848.0,66,14886677762.0,23760697030.0,8874019268.0,10777892476.0,0.0012622068604685838,0.0010392428784144793,10000.0,0.1
Greece,GRC,300,2004,2009,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,920862986.0,2605525995.0,1684663009.0,1684663009.0,585,14886677762.0,23760697030.0,8874019268.0,10777892476.0,0.1898421626235306,0.156307275541241,10000.0,0.1
Greece,GRC,300,2004,2009,5,hs4,all_positive_product_growth,All products with positive product-level growth,10086086606.0,20863979082.0,10777892476.0,10777892476.0,776,14886677762.0,23760697030.0,8874019268.0,10777892476.0,1.2145446331027732,1.0,10000.0,0.1
Greece,GRC,300,2004,2014,10,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,200779352.0,200779352.0,200779352.0,65,14886677762.0,35031356973.0,20144679211.0,22631461195.0,0.009966867672450423,0.008871691945562863,10000.0,0.1
Greece,GRC,300,2004,2014,10,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",210129.0,33057551.0,32847422.0,32847422.0,60,14886677762.0,35031356973.0,20144679211.0,22631461195.0,0.0016305755805763175,0.0014514052679575557,10000.0,0.1
Greece,GRC,300,2004,2014,10,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,843026346.0,2935142499.0,2092116153.0,2092116153.0,549,14886677762.0,35031356973.0,20144679211.0,22631461195.0,0.10385452809085191,0.09244282262526708,10000.0,0.1
Greece,GRC,300,2004,2014,10,hs4,all_positive_product_growth,All products with positive product-level growth,10547643229.0,33179104424.0,22631461195.0,22631461195.0,757,14886677762.0,35031356973.0,20144679211.0,22631461195.0,1.123446095018584,1.0,10000.0,0.1
Greece,GRC,300,2005,2010,5,hs4,strict_zero_base_product,Strict new product: base exports equal zero,0.0,24562982.0,24562982.0,24562982.0,49,16987890264.0,26881666513.0,9893776249.0,11942743730.0,0.002482670052547698,0.00205672855043336,10000.0,0.1
Greece,GRC,300,2005,2010,5,hs4,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",222984.0,6062638.0,5839654.0,5839654.0,64,16987890264.0,26881666513.0,9893776249.0,11942743730.0,0.0005902350986146705,0.0004889708874293997,10000.0,0.1
Greece,GRC,300,2005,2010,5,hs4,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,964229307.0,2674692723.0,1710463416.0,1710463416.0,562,16987890264.0,26881666513.0,9893776249.0,11942743730.0,0.17288276720154075,0.14322198103467135,10000.0,0.1
