country,iso3,reporter_code,base_year,future_year,horizon,identity_mode,overlap_channel,overlap_channel_label,base_value,future_value,net_contribution,gross_positive_contribution,cell_count,product_count,partner_count,total_base_exports,total_future_exports,total_growth,total_gross_positive_growth,net_growth_share,gross_positive_share
Finland,FIN,246,1997,2002,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,20968883323.0,20968883323.0,20968883323.0,31785,3778,214,40769875484.0,44264659003.0,3494783519.0,29618229966.0,6.000052137421105,0.707972196416567
Finland,FIN,246,1997,2002,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,1738827295.0,1738827295.0,1738827295.0,20623,3162,179,40769875484.0,44264659003.0,3494783519.0,29618229966.0,0.497549357648782,0.05870800844601694
Finland,FIN,246,1997,2007,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,29744229308.0,29744229308.0,29744229308.0,10452,540,200,40769875484.0,88770466784.0,48000591300.0,73424949414.0,0.6196638104331019,0.4050970350730489
Finland,FIN,246,1997,2007,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,2877072061.0,2877072061.0,2877072061.0,2928,1486,27,40769875484.0,88770466784.0,48000591300.0,73424949414.0,0.059938262906357155,0.03918384805112887
Finland,FIN,246,1997,2007,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,38183653391.0,38183653391.0,38183653391.0,40696,3679,212,40769875484.0,88770466784.0,48000591300.0,73424949414.0,0.7954829796232115,0.5200364957108093
Finland,FIN,246,1997,2007,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,6816087072.0,6816087072.0,6816087072.0,27781,3136,183,40769875484.0,88770466784.0,48000591300.0,73424949414.0,0.1420000647367025,0.0928306675918577
Finland,FIN,246,1998,2003,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,21084255714.0,21084255714.0,21084255714.0,9403,596,183,42926234766.0,52167038964.0,9240804198.0,36097471674.0,2.281647274656387,0.5840923127363072
Finland,FIN,246,1998,2003,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,1716864086.0,1716864086.0,1716864086.0,1969,1244,24,42926234766.0,52167038964.0,9240804198.0,36097471674.0,0.18579163124910528,0.04756189301857973
Finland,FIN,246,1998,2003,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,24842481897.0,24842481897.0,24842481897.0,31190,3735,207,42926234766.0,52167038964.0,9240804198.0,36097471674.0,2.688346313232856,0.6882055929388912
Finland,FIN,246,1998,2003,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,2856839091.0,2856839091.0,2856839091.0,20132,3129,183,42926234766.0,52167038964.0,9240804198.0,36097471674.0,0.30915481269674666,0.07914235979739549
Finland,FIN,246,1998,2008,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,31592142158.0,31592142158.0,31592142158.0,10307,501,197,42926234766.0,95924611529.0,52998376763.0,80307207289.0,0.5960964106367795,0.393391119234292
Finland,FIN,246,1998,2008,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,6674930361.0,6674930361.0,6674930361.0,2986,1504,27,42926234766.0,95924611529.0,52998376763.0,80307207289.0,0.12594593964357037,0.08311745092789813
Finland,FIN,246,1998,2008,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,42303181803.0,42303181803.0,42303181803.0,40795,3592,210,42926234766.0,95924611529.0,52998376763.0,80307207289.0,0.7981976880569919,0.5267669394947873
Finland,FIN,246,1998,2008,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,7308318049.0,7308318049.0,7308318049.0,27976,3063,182,42926234766.0,95924611529.0,52998376763.0,80307207289.0,0.13789701676490193,0.09100451000244221
Finland,FIN,246,1999,2004,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,23059490220.0,23059490220.0,23059490220.0,9724,619,189,41497211661.0,60435209775.0,18937998114.0,44438749854.0,1.2176308224971872,0.5189050163598241
Finland,FIN,246,1999,2004,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,376146525.0,376146525.0,376146525.0,773,624,22,41497211661.0,60435209775.0,18937998114.0,44438749854.0,0.019862000341098987,0.008464381339164573
Finland,FIN,246,1999,2004,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,27107196221.0,27107196221.0,27107196221.0,32476,3774,208,41497211661.0,60435209775.0,18937998114.0,44438749854.0,1.4313654515025473,0.6099900719542866
Finland,FIN,246,1999,2004,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,3919886273.0,3919886273.0,3919886273.0,22126,3154,186,41497211661.0,60435209775.0,18937998114.0,44438749854.0,0.2069852499405524,0.08820874317748534
Finland,FIN,246,1999,2009,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,19576729159.0,19576729159.0,19576729159.0,10216,523,200,41497211661.0,58967489740.0,17470278079.0,46213889563.0,1.120573414485717,0.42361137190827625
Finland,FIN,246,1999,2009,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,346839487.0,346839487.0,346839487.0,1319,801,25,41497211661.0,58967489740.0,17470278079.0,46213889563.0,0.019853117702626353,0.0075050918734546074
Finland,FIN,246,1999,2009,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,24866603335.0,24866603335.0,24866603335.0,40527,3533,214,41497211661.0,58967489740.0,17470278079.0,46213889563.0,1.4233662007298378,0.5380764001935217
Finland,FIN,246,1999,2009,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,5115248918.0,5115248918.0,5115248918.0,29212,3007,185,41497211661.0,58967489740.0,17470278079.0,46213889563.0,0.2927972236543127,0.11068639680342761
Finland,FIN,246,2000,2005,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,25233447702.0,25233447702.0,25233447702.0,9922,570,184,45244921468.0,64781019733.0,19536098265.0,47946865121.0,1.2916318990474733,0.5262794061367765
Finland,FIN,246,2000,2005,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,811583.0,811583.0,811583.0,34,29,9,45244921468.0,64781019733.0,19536098265.0,47946865121.0,4.1542737397773834e-05,1.6926716646685185e-05
Finland,FIN,246,2000,2005,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,29391124106.0,29391124106.0,29391124106.0,29640,3601,202,45244921468.0,64781019733.0,19536098265.0,47946865121.0,1.50445210232464,0.6129936552020193
Finland,FIN,246,2000,2005,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,4156866612.0,4156866612.0,4156866612.0,19687,3031,191,45244921468.0,64781019733.0,19536098265.0,47946865121.0,0.2127787522162118,0.08669735970244602
Finland,FIN,246,2000,2010,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,19298602047.0,19298602047.0,19298602047.0,10624,518,200,45244921468.0,69148190413.0,23903268945.0,53677660765.0,0.8073624612351112,0.3595276279174868
Finland,FIN,246,2000,2010,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,34984471.0,34984471.0,34984471.0,477,383,11,45244921468.0,69148190413.0,23903268945.0,53677660765.0,0.0014635852142440094,0.0006517510357457917
Finland,FIN,246,2000,2010,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,27144411296.0,27144411296.0,27144411296.0,38606,3528,208,45244921468.0,69148190413.0,23903268945.0,53677660765.0,1.1355941046581401,0.5056928880496083
Finland,FIN,246,2000,2010,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,7830764876.0,7830764876.0,7830764876.0,27591,3009,196,45244921468.0,69148190413.0,23903268945.0,53677660765.0,0.32760225783419517,0.14588498761678478
Finland,FIN,246,2001,2006,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,27142670305.0,27142670305.0,27142670305.0,10110,545,190,44040298431.0,76412562641.0,32372264210.0,57941611169.0,0.8384544908235196,0.46844866335925966
Finland,FIN,246,2001,2006,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,22801402.0,22801402.0,22801402.0,283,244,9,44040298431.0,76412562641.0,32372264210.0,57941611169.0,0.0007043499290654034,0.0003935237826489581
Finland,FIN,246,2001,2006,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,31721917938.0,31721917938.0,31721917938.0,31515,3610,207,44040298431.0,76412562641.0,32372264210.0,57941611169.0,0.979910386626614,0.5474807706930301
Finland,FIN,246,2001,2006,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,4570818618.0,4570818618.0,4570818618.0,21186,3065,196,44040298431.0,76412562641.0,32372264210.0,57941611169.0,0.14119551812468048,0.07888663303939131
Finland,FIN,246,2001,2011,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,20161872180.0,20161872180.0,20161872180.0,10318,513,202,44040298431.0,77087748673.0,33047450242.0,61460526274.0,0.6100885857262379,0.32804587598413054
Finland,FIN,246,2001,2011,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,48975968.0,48975968.0,48975968.0,643,512,9,44040298431.0,77087748673.0,33047450242.0,61460526274.0,0.0014819893105627994,0.0007968686727747495
Finland,FIN,246,2001,2011,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,28098173610.0,28098173610.0,28098173610.0,36676,3516,211,44040298431.0,77087748673.0,33047450242.0,61460526274.0,0.8502372620048622,0.45717430867308617
Finland,FIN,246,2001,2011,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,7909874370.0,7909874370.0,7909874370.0,25810,3000,199,44040298431.0,77087748673.0,33047450242.0,61460526274.0,0.23934900611325657,0.12869844841120665
Finland,FIN,246,2002,2007,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,29663525926.0,29663525926.0,29663525926.0,10382,517,200,44264659003.0,88770466784.0,44505807781.0,68874445344.0,0.6665091008338843,0.4306898702101002
Finland,FIN,246,2002,2007,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,68986987.0,68986987.0,68986987.0,344,306,9,44264659003.0,88770466784.0,44505807781.0,68874445344.0,0.0015500670685377668,0.0010016340117940392
Finland,FIN,246,2002,2007,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,34450181964.0,34450181964.0,34450181964.0,32446,3543,212,44264659003.0,88770466784.0,44505807781.0,68874445344.0,0.7740603683348299,0.5001881582049086
Finland,FIN,246,2002,2007,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,4773042346.0,4773042346.0,4773042346.0,21795,3026,200,44264659003.0,88770466784.0,44505807781.0,68874445344.0,0.10724538175976354,0.06930062844296725
Finland,FIN,246,2002,2012,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,17926298772.0,17926298772.0,17926298772.0,11045,579,194,44264659003.0,71458873998.0,27194214995.0,55796037787.0,0.659195302210267,0.3212826480696211
Finland,FIN,246,2002,2012,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,106201099.0,106201099.0,106201099.0,752,570,15,44264659003.0,71458873998.0,27194214995.0,55796037787.0,0.003905282760304955,0.0019033806559064297
Finland,FIN,246,2002,2012,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,24521390131.0,24521390131.0,24521390131.0,38379,3645,213,44264659003.0,71458873998.0,27194214995.0,55796037787.0,0.9017134760282128,0.4394826425598499
Finland,FIN,246,2002,2012,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,6517615673.0,6517615673.0,6517615673.0,26687,3065,197,44264659003.0,71458873998.0,27194214995.0,55796037787.0,0.23966919707733228,0.11681144273865533
Finland,FIN,246,2003,2008,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,31730939276.0,31730939276.0,31730939276.0,10290,509,197,52167038964.0,95924611529.0,43757572565.0,73596858344.0,0.7251530973036735,0.4311452960082347
Finland,FIN,246,2003,2008,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,3766084662.0,3766084662.0,3766084662.0,463,417,11,52167038964.0,95924611529.0,43757572565.0,73596858344.0,0.08606703802880387,0.05117181285642515
Finland,FIN,246,2003,2008,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,39462483701.0,39462483701.0,39462483701.0,32723,3470,210,52167038964.0,95924611529.0,43757572565.0,73596858344.0,0.9018435298800035,0.5361979381857295
Finland,FIN,246,2003,2008,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,6111803243.0,6111803243.0,6111803243.0,22056,2933,198,52167038964.0,95924611529.0,43757572565.0,73596858344.0,0.13967418402657455,0.08304434972526605
Finland,FIN,246,2003,2013,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,17170138464.0,17170138464.0,17170138464.0,11524,615,196,52167038964.0,72936769194.0,20769730230.0,54567329876.0,0.8266904901441274,0.3146596782913476
Finland,FIN,246,2003,2013,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,62579770.0,62579770.0,62579770.0,690,525,13,52167038964.0,72936769194.0,20769730230.0,54567329876.0,0.0030130275794150265,0.001146835847423864
Finland,FIN,246,2003,2013,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,23833127614.0,23833127614.0,23833127614.0,40747,3719,208,52167038964.0,72936769194.0,20769730230.0,54567329876.0,1.1474933641446723,0.43676550910881884
Finland,FIN,246,2003,2013,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,6613471965.0,6613471965.0,6613471965.0,28648,3102,193,52167038964.0,72936769194.0,20769730230.0,54567329876.0,0.3184187705744698,0.12119837969034951
Finland,FIN,246,2004,2009,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,19523827241.0,19523827241.0,19523827241.0,10063,500,200,60435209775.0,58967489740.0,-1467720035.0,38236992947.0,-13.302146714240363,0.510600487545185
Finland,FIN,246,2004,2009,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,29909389.0,29909389.0,29909389.0,400,380,13,60435209775.0,58967489740.0,-1467720035.0,38236992947.0,-0.020378129538853096,0.0007822108041146743
Finland,FIN,246,2004,2009,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,23168082732.0,23168082732.0,23168082732.0,31692,3416,215,60435209775.0,58967489740.0,-1467720035.0,38236992947.0,-15.785083108169195,0.6059075504214754
Finland,FIN,246,2004,2009,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,3633274871.0,3633274871.0,3633274871.0,21305,2916,200,60435209775.0,58967489740.0,-1467720035.0,38236992947.0,-2.4754549807586432,0.09501989018948363
Finland,FIN,246,2004,2014,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,16631797785.0,16631797785.0,16631797785.0,11385,583,193,60435209775.0,70115359760.0,9680149985.0,49709691050.0,1.7181343068828494,0.334578578818184
Finland,FIN,246,2004,2014,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,83712233.0,83712233.0,83712233.0,750,578,17,60435209775.0,70115359760.0,9680149985.0,49709691050.0,0.008647823962409401,0.0016840223954680965
Finland,FIN,246,2004,2014,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,22263044117.0,22263044117.0,22263044117.0,39644,3626,215,60435209775.0,70115359760.0,9680149985.0,49709691050.0,2.2998656169065548,0.4478612448950233
Finland,FIN,246,2004,2014,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,5575910487.0,5575910487.0,5575910487.0,27631,3040,197,60435209775.0,70115359760.0,9680149985.0,49709691050.0,0.5760148856825796,0.11216948585320166
Finland,FIN,246,2005,2010,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,20200899457.0,20200899457.0,20200899457.0,10601,533,200,64781019733.0,69148190413.0,4367170680.0,43881698861.0,4.625626277789537,0.46034907447381473
Finland,FIN,246,2005,2010,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,33812109.0,33812109.0,33812109.0,463,384,11,64781019733.0,69148190413.0,4367170680.0,43881698861.0,0.007742337425657932,0.0007705287141936663
Finland,FIN,246,2005,2010,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,24000358840.0,24000358840.0,24000358840.0,33168,3479,208,64781019733.0,69148190413.0,4367170680.0,43881698861.0,5.49563106152746,0.5469332196099271
Finland,FIN,246,2005,2010,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,3785428115.0,3785428115.0,3785428115.0,22187,2945,197,64781019733.0,69148190413.0,4367170680.0,43881698861.0,0.8667918870988573,0.08626439297600466
Finland,FIN,246,2005,2015,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,14193001559.0,14193001559.0,14193001559.0,11756,590,197,64781019733.0,54853566858.0,-9927452875.0,35465771309.0,-1.4296720153405915,0.40018871816833435
Finland,FIN,246,2005,2015,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,61325569.0,61325569.0,61325569.0,844,615,22,64781019733.0,54853566858.0,-9927452875.0,35465771309.0,-0.006177371957557643,0.0017291480415213096
Finland,FIN,246,2005,2015,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,18260336871.0,18260336871.0,18260336871.0,40642,3613,214,64781019733.0,54853566858.0,-9927452875.0,35465771309.0,-1.8393778445410147,0.514872120273503
Finland,FIN,246,2005,2015,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,4016218215.0,4016218215.0,4016218215.0,28174,3021,191,64781019733.0,54853566858.0,-9927452875.0,35465771309.0,-0.4045567645164974,0.11324209418732763
Finland,FIN,246,2006,2011,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,21155419163.0,21155419163.0,21155419163.0,10330,544,202,76412562641.0,77087748673.0,675186032.0,45649360121.0,31.3327263307485,0.46343298365901753
Finland,FIN,246,2006,2011,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,25534388.0,25534388.0,25534388.0,187,164,11,76412562641.0,77087748673.0,675186032.0,45649360121.0,0.03781830012739363,0.0005593591658747799
Finland,FIN,246,2006,2011,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,24165105810.0,24165105810.0,24165105810.0,30718,3464,211,76412562641.0,77087748673.0,675186032.0,45649360121.0,35.79029284480222,0.5293635167272228
Finland,FIN,246,2006,2011,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,2984814466.0,2984814466.0,2984814466.0,20225,2919,199,76412562641.0,77087748673.0,675186032.0,45649360121.0,4.420728991028653,0.06538568028310436
Finland,FIN,246,2006,2016,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,13764505262.0,13764505262.0,13764505262.0,11515,593,193,76412562641.0,52730256150.0,-23682306491.0,30034717527.0,-0.5812147253153291,0.4582864896141029
Finland,FIN,246,2006,2016,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,10874543.0,10874543.0,10874543.0,244,194,17,76412562641.0,52730256150.0,-23682306491.0,30034717527.0,-0.00045918428613077273,0.0003620657657334125
Finland,FIN,246,2006,2016,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,17220568644.0,17220568644.0,17220568644.0,38181,3616,217,76412562641.0,52730256150.0,-23682306491.0,30034717527.0,-0.7271491334910449,0.5733554387025416
Finland,FIN,246,2006,2016,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,3447025610.0,3447025610.0,3447025610.0,26459,3022,199,76412562641.0,52730256150.0,-23682306491.0,30034717527.0,-0.14555278267807129,0.11476803825110933
Finland,FIN,246,2007,2012,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,18060064559.0,18060064559.0,18060064559.0,11058,628,194,88770466784.0,71458873998.0,-17311592786.0,38662720138.0,-1.043235292225987,0.4671183117622783
Finland,FIN,246,2007,2012,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,53236327.0,53236327.0,53236327.0,184,156,10,88770466784.0,71458873998.0,-17311592786.0,38662720138.0,-0.00307518364474542,0.0013769420984861384
Finland,FIN,246,2007,2012,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,21602919535.0,21602919535.0,21602919535.0,32487,3586,213,88770466784.0,71458873998.0,-17311592786.0,38662720138.0,-1.2478874591175935,0.5587532242400963
Finland,FIN,246,2007,2012,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,3491075468.0,3491075468.0,3491075468.0,21275,2958,201,88770466784.0,71458873998.0,-17311592786.0,38662720138.0,-0.20166113604654887,0.09029565057862458
Finland,FIN,246,2007,2017,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,14268123301.896,14268123301.896,14268123301.896,11854,612,193,88770466784.0,60527483334.137,-28242983449.863,34556775525.41,-0.5051917878019084,0.41288931287597946
Finland,FIN,246,2007,2017,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,9507473.119999997,9507473.119999997,9507473.119999997,124,104,11,88770466784.0,60527483334.137,-28242983449.863,34556775525.41,-0.00033663133134917146,0.0002751261648532294
Finland,FIN,246,2007,2017,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,18552167910.156,18552167910.156,18552167910.156,39223,3537,210,88770466784.0,60527483334.137,-28242983449.863,34556775525.41,-0.6568770591495705,0.5368605035650497
Finland,FIN,246,2007,2017,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,4275693625.1159997,4275693625.1159997,4275693625.1159997,27275,2925,198,88770466784.0,60527483334.137,-28242983449.863,34556775525.41,-0.1513895878849421,0.12372953089827585
Finland,FIN,246,2008,2013,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,17061949214.0,17061949214.0,17061949214.0,11658,710,196,95924611529.0,72936769194.0,-22987842335.0,39291033339.0,-0.7422162100016857,0.4342453675572953
Finland,FIN,246,2008,2013,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,2555583182.0,2555583182.0,2555583182.0,249,213,9,95924611529.0,72936769194.0,-22987842335.0,39291033339.0,-0.1111710766394553,0.06504240191268643
Finland,FIN,246,2008,2013,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,22396046562.0,22396046562.0,22396046562.0,34534,3730,208,95924611529.0,72936769194.0,-22987842335.0,39291033339.0,-0.9742561409472099,0.5700040100439365
Finland,FIN,246,2008,2013,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,3687479929.0,3687479929.0,3687479929.0,22670,2991,197,95924611529.0,72936769194.0,-22987842335.0,39291033339.0,-0.16041000609203107,0.09385041867401929
Finland,FIN,246,2008,2018,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,15755189758.302,15755189758.302,15755189758.302,12363,719,194,95924611529.0,68270684449.62,-27653927079.379997,39537576378.59601,-0.5697270305615932,0.39848648302153394
Finland,FIN,246,2008,2018,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,517125351.9429999,517125351.9429999,517125351.9429999,281,226,15,95924611529.0,68270684449.62,-27653927079.379997,39537576378.59601,-0.01869988846280685,0.013079338677495415
Finland,FIN,246,2008,2018,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,20973196960.411,20973196960.411,20973196960.411,42184,3728,214,95924611529.0,68270684449.62,-27653927079.379997,39537576378.59601,-0.7584165858327424,0.5304623824075624
Finland,FIN,246,2008,2018,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,4705657360.298,4705657360.298,4705657360.298,29594,3007,197,95924611529.0,68270684449.62,-27653927079.379997,39537576378.59601,-0.17016235512556727,0.11901734479722552
Finland,FIN,246,2009,2014,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,17984970373.0,17984970373.0,17984970373.0,11654,704,192,58967489740.0,70115359760.0,11147870020.0,45802592371.0,1.6133100171363497,0.3926627171519492
Finland,FIN,246,2009,2014,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,36146777.0,36146777.0,36146777.0,224,179,9,58967489740.0,70115359760.0,11147870020.0,45802592371.0,0.003242482818255895,0.0007891862693537496
Finland,FIN,246,2009,2014,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,22203415621.0,22203415621.0,22203415621.0,34778,3624,215,58967489740.0,70115359760.0,11147870020.0,45802592371.0,1.9917182009806031,0.48476329551726716
Finland,FIN,246,2009,2014,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,4185697212.0,4185697212.0,4185697212.0,22934,2919,205,58967489740.0,70115359760.0,11147870020.0,45802592371.0,0.37547057908735826,0.09138559621464094
Finland,FIN,246,2009,2019,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,16271701507.139,16271701507.139,16271701507.139,12675,661,195,58967489740.0,66483730677.30101,7516240937.30101,45269242916.20501,2.1648722603325656,0.3594427575751267
Finland,FIN,246,2009,2019,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,20794205.483,20794205.483,20794205.483,213,168,13,58967489740.0,66483730677.30101,7516240937.30101,45269242916.20501,0.0027665698394265343,0.0004593451125633097
